"","unit_id","unit_type","step","month_id","last_month_id_of_data_used","chadefaux_s2"
"7655",80325,"pgm",2,490,488,0.00072018710309704
"8251",80326,"pgm",2,488,486,0.00072018710309704
"8252",80326,"pgm",2,489,487,0.00072018710309704
"8253",80326,"pgm",2,490,488,0.00072018710309704
"8847",80327,"pgm",2,488,486,0.00072018710309704
"8848",80327,"pgm",2,489,487,0.00072018710309704
"8849",80327,"pgm",2,490,488,0.00072018710309704
"9446",80328,"pgm",2,488,486,0.00072018710309704
"9447",80328,"pgm",2,489,487,0.00072018710309704
"9448",80328,"pgm",2,490,488,0.00072018710309704
"10047",80329,"pgm",2,488,486,0.00072018710309704
"10048",80329,"pgm",2,489,487,0.00072018710309704
"10049",80329,"pgm",2,490,488,0.00072018710309704
"10644",80330,"pgm",2,488,486,0.00072018710309704
"10645",80330,"pgm",2,489,487,0.00072018710309704
"10646",80330,"pgm",2,490,488,0.00072018710309704
"11242",80331,"pgm",2,488,486,0.00072018710309704
"11243",80331,"pgm",2,489,487,0.00072018710309704
"11244",80331,"pgm",2,490,488,0.00072018710309704
"11838",80332,"pgm",2,488,486,0.00072018710309704
"11839",80332,"pgm",2,489,487,0.00072018710309704
"11840",80332,"pgm",2,490,488,0.00072018710309704
"12437",81037,"pgm",2,488,486,0.00072018710309704
"12438",81037,"pgm",2,489,487,0.00072018710309704
"12439",81037,"pgm",2,490,488,0.00072018710309704
"13038",81038,"pgm",2,488,486,0.00072018710309704
"13039",81038,"pgm",2,489,487,0.00072018710309704
"13040",81038,"pgm",2,490,488,0.00072018710309704
"13640",81039,"pgm",2,488,486,0.00072018710309704
"13641",81039,"pgm",2,489,487,0.00072018710309704
"13642",81039,"pgm",2,490,488,0.00072018710309704
"14237",81040,"pgm",2,488,486,0.00072018710309704
"14238",81040,"pgm",2,489,487,0.00072018710309704
"14239",81040,"pgm",2,490,488,0.00072018710309704
"14837",81041,"pgm",2,488,486,0.00072018710309704
"14838",81041,"pgm",2,489,487,0.00072018710309704
"14839",81041,"pgm",2,490,488,0.00072018710309704
"15435",81042,"pgm",2,488,486,0.00072018710309704
"15436",81042,"pgm",2,489,487,0.00072018710309704
"15437",81042,"pgm",2,490,488,0.00072018710309704
"16035",81043,"pgm",2,488,486,0.00072018710309704
"16036",81043,"pgm",2,489,487,0.00072018710309704
"16037",81043,"pgm",2,490,488,0.00072018710309704
"16628",81044,"pgm",2,488,486,0.00072018710309704
"16629",81044,"pgm",2,489,487,0.00072018710309704
"16630",81044,"pgm",2,490,488,0.00072018710309704
"17225",81045,"pgm",2,488,486,0.00072018710309704
"17226",81045,"pgm",2,489,487,0.00072018710309704
"17227",81045,"pgm",2,490,488,0.00072018710309704
"17818",81046,"pgm",2,488,486,0.00072018710309704
"17819",81046,"pgm",2,489,487,0.00072018710309704
"17820",81046,"pgm",2,490,488,0.00072018710309704
"18419",81047,"pgm",2,488,486,0.00072018710309704
"18420",81047,"pgm",2,489,487,0.00072018710309704
"18421",81047,"pgm",2,490,488,0.00072018710309704
"19016",81048,"pgm",2,488,486,0.00072018710309704
"19017",81048,"pgm",2,489,487,0.00072018710309704
"19018",81048,"pgm",2,490,488,0.00072018710309704
"19614",81049,"pgm",2,488,486,0.00072018710309704
"19615",81049,"pgm",2,489,487,0.00072018710309704
"19616",81049,"pgm",2,490,488,0.00072018710309704
"20215",81050,"pgm",2,488,486,0.00072018710309704
"20216",81050,"pgm",2,489,487,0.00072018710309704
"20217",81050,"pgm",2,490,488,0.00072018710309704
"20817",81051,"pgm",2,488,486,0.00072018710309704
"20818",81051,"pgm",2,489,487,0.00072018710309704
"20819",81051,"pgm",2,490,488,0.00072018710309704
"21416",81052,"pgm",2,488,486,0.00072018710309704
"21417",81052,"pgm",2,489,487,0.00072018710309704
"21418",81052,"pgm",2,490,488,0.00072018710309704
"22014",81053,"pgm",2,488,486,0.00072018710309704
"22015",81053,"pgm",2,489,487,0.00072018710309704
"22016",81053,"pgm",2,490,488,0.00072018710309704
"22612",81054,"pgm",2,488,486,0.00072018710309704
"22613",81054,"pgm",2,489,487,0.00072018710309704
"22614",81054,"pgm",2,489,487,0.00072018710309704
"22615",81054,"pgm",2,490,488,0.00072018710309704
"23214",81055,"pgm",2,488,486,0.00072018710309704
"23215",81055,"pgm",2,489,487,0.00072018710309704
"23216",81055,"pgm",2,490,488,0.00072018710309704
"23809",81756,"pgm",2,488,486,0.00072018710309704
"23810",81756,"pgm",2,489,487,0.00072018710309704
"23811",81756,"pgm",2,490,488,0.00072018710309704
"24403",81757,"pgm",2,488,486,0.00072018710309704
"24404",81757,"pgm",2,489,487,0.00072018710309704
"24405",81757,"pgm",2,490,488,0.00072018710309704
"25003",81758,"pgm",2,488,486,0.00072018710309704
"25004",81758,"pgm",2,489,487,0.00072018710309704
"25005",81758,"pgm",2,490,488,0.00072018710309704
"25594",81759,"pgm",2,488,486,0.00072018710309704
"25595",81759,"pgm",2,489,487,0.00072018710309704
"25596",81759,"pgm",2,490,488,0.00072018710309704
"25597",81759,"pgm",2,490,488,0.00072018710309704
"26189",81760,"pgm",2,488,486,0.00072018710309704
"26190",81760,"pgm",2,489,487,0.00072018710309704
"26191",81760,"pgm",2,490,488,0.00072018710309704
"26792",81761,"pgm",2,488,486,0.00072018710309704
"26793",81761,"pgm",2,489,487,0.00072018710309704
"26794",81761,"pgm",2,490,488,0.00072018710309704
"27391",81762,"pgm",2,488,486,0.00072018710309704
"27392",81762,"pgm",2,489,487,0.00072018710309704
"27393",81762,"pgm",2,490,488,0.00072018710309704
"27994",81763,"pgm",2,488,486,0.00072018710309704
"27995",81763,"pgm",2,489,487,0.00072018710309704
"27996",81763,"pgm",2,490,488,0.00072018710309704
"28593",81764,"pgm",2,488,486,0.00072018710309704
"28594",81764,"pgm",2,489,487,0.00072018710309704
"28595",81764,"pgm",2,490,488,0.00072018710309704
"29187",81765,"pgm",2,488,486,0.00072018710309704
"29188",81765,"pgm",2,489,487,0.00072018710309704
"29189",81765,"pgm",2,490,488,0.00072018710309704
"29783",81766,"pgm",2,488,486,0.00072018710309704
"29784",81766,"pgm",2,489,487,0.00072018710309704
"29785",81766,"pgm",2,490,488,0.00072018710309704
"30386",81767,"pgm",2,488,486,0.00072018710309704
"30387",81767,"pgm",2,489,487,0.00072018710309704
"30388",81767,"pgm",2,490,488,0.00072018710309704
"30988",81768,"pgm",2,488,486,0.00072018710309704
"30989",81768,"pgm",2,489,487,0.00072018710309704
"30990",81768,"pgm",2,490,488,0.00072018710309704
"31584",81769,"pgm",2,488,486,0.00072018710309704
"31585",81769,"pgm",2,489,487,0.00072018710309704
"31586",81769,"pgm",2,490,488,0.00072018710309704
"32179",81770,"pgm",2,488,486,0.00072018710309704
"32180",81770,"pgm",2,489,487,0.00072018710309704
"32181",81770,"pgm",2,490,488,0.00072018710309704
"32777",81771,"pgm",2,488,486,0.00072018710309704
"32778",81771,"pgm",2,489,487,0.00072018710309704
"32779",81771,"pgm",2,490,488,0.00072018710309704
"33374",81772,"pgm",2,488,486,0.00072018710309704
"33375",81772,"pgm",2,489,487,0.00072018710309704
"33376",81772,"pgm",2,490,488,0.00072018710309704
"33972",81773,"pgm",2,488,486,0.00072018710309704
"33973",81773,"pgm",2,489,487,0.00072018710309704
"33974",81773,"pgm",2,490,488,0.00072018710309704
"34570",81774,"pgm",2,488,486,0.00072018710309704
"34571",81774,"pgm",2,489,487,0.00072018710309704
"34572",81774,"pgm",2,490,488,0.00072018710309704
"35169",81775,"pgm",2,488,486,0.00072018710309704
"35170",81775,"pgm",2,489,487,0.00072018710309704
"35171",81775,"pgm",2,490,488,0.00072018710309704
"35763",81776,"pgm",2,488,486,0.00072018710309704
"35764",81776,"pgm",2,489,487,0.00072018710309704
"35765",81776,"pgm",2,490,488,0.00072018710309704
"36358",82476,"pgm",2,488,486,0.00072018710309704
"36359",82476,"pgm",2,489,487,0.00072018710309704
"36360",82476,"pgm",2,490,488,0.00072018710309704
"36957",82477,"pgm",2,488,486,0.00072018710309704
"36958",82477,"pgm",2,489,487,0.00072018710309704
"36959",82477,"pgm",2,490,488,0.00072018710309704
"37556",82478,"pgm",2,488,486,0.00072018710309704
"37557",82478,"pgm",2,489,487,0.00072018710309704
"37558",82478,"pgm",2,490,488,0.00072018710309704
"38153",82479,"pgm",2,488,486,0.00072018710309704
"38154",82479,"pgm",2,489,487,0.00072018710309704
"38155",82479,"pgm",2,490,488,0.00072018710309704
"38749",82480,"pgm",2,488,486,0.00072018710309704
"38750",82480,"pgm",2,489,487,0.00072018710309704
"38751",82480,"pgm",2,490,488,0.00072018710309704
"39345",82481,"pgm",2,488,486,0.00072018710309704
"39346",82481,"pgm",2,489,487,0.00072018710309704
"39347",82481,"pgm",2,490,488,0.00072018710309704
"39936",82482,"pgm",2,488,486,0.00072018710309704
"39937",82482,"pgm",2,489,487,0.00072018710309704
"39938",82482,"pgm",2,490,488,0.00072018710309704
"40537",82483,"pgm",2,488,486,0.00072018710309704
"40538",82483,"pgm",2,489,487,0.00072018710309704
"40539",82483,"pgm",2,490,488,0.00072018710309704
"41135",82484,"pgm",2,488,486,0.00072018710309704
"41136",82484,"pgm",2,489,487,0.00072018710309704
"41137",82484,"pgm",2,490,488,0.00072018710309704
"41733",82485,"pgm",2,488,486,0.00072018710309704
"41734",82485,"pgm",2,488,486,0.00072018710309704
"41735",82485,"pgm",2,489,487,0.00072018710309704
"41736",82485,"pgm",2,490,488,0.00072018710309704
"42336",82486,"pgm",2,488,486,0.00072018710309704
"42337",82486,"pgm",2,489,487,0.00072018710309704
"42338",82486,"pgm",2,490,488,0.00072018710309704
"42938",82487,"pgm",2,488,486,0.00072018710309704
"42939",82487,"pgm",2,489,487,0.00072018710309704
"42940",82487,"pgm",2,490,488,0.00072018710309704
"43535",82488,"pgm",2,488,486,0.00072018710309704
"43536",82488,"pgm",2,489,487,0.00072018710309704
"43537",82488,"pgm",2,490,488,0.00072018710309704
"44139",82489,"pgm",2,488,486,0.00072018710309704
"44140",82489,"pgm",2,489,487,0.00072018710309704
"44141",82489,"pgm",2,490,488,0.00072018710309704
"44735",82490,"pgm",2,488,486,0.00072018710309704
"44736",82490,"pgm",2,489,487,0.00072018710309704
"44737",82490,"pgm",2,490,488,0.00072018710309704
"45333",82491,"pgm",2,488,486,0.00072018710309704
"45334",82491,"pgm",2,489,487,0.00072018710309704
"45335",82491,"pgm",2,490,488,0.00072018710309704
"45930",82492,"pgm",2,488,486,0.00072018710309704
"45931",82492,"pgm",2,489,487,0.00072018710309704
"45932",82492,"pgm",2,490,488,0.00072018710309704
"46528",82493,"pgm",2,488,486,0.00072018710309704
"46529",82493,"pgm",2,489,487,0.00072018710309704
"46530",82493,"pgm",2,490,488,0.00072018710309704
"47127",82494,"pgm",2,488,486,0.00072018710309704
"47128",82494,"pgm",2,489,487,0.00072018710309704
"47129",82494,"pgm",2,490,488,0.00072018710309704
"47725",82495,"pgm",2,488,486,0.00072018710309704
"47726",82495,"pgm",2,489,487,0.00072018710309704
"47727",82495,"pgm",2,490,488,0.00072018710309704
"48318",82496,"pgm",2,488,486,0.00072018710309704
"48319",82496,"pgm",2,489,487,0.00072018710309704
"48320",82496,"pgm",2,490,488,0.00072018710309704
"48919",82497,"pgm",2,488,486,0.00072018710309704
"48920",82497,"pgm",2,489,487,0.00072018710309704
"48921",82497,"pgm",2,490,488,0.00072018710309704
"49519",82498,"pgm",2,488,486,0.00072018710309704
"49520",82498,"pgm",2,489,487,0.00072018710309704
"49521",82498,"pgm",2,490,488,0.00072018710309704
"50113",83197,"pgm",2,488,486,0.00072018710309704
"50114",83197,"pgm",2,489,487,0.00072018710309704
"50115",83197,"pgm",2,490,488,0.00072018710309704
"50712",83198,"pgm",2,488,486,0.00072018710309704
"50713",83198,"pgm",2,489,487,0.00072018710309704
"50714",83198,"pgm",2,490,488,0.00072018710309704
"51309",83199,"pgm",2,488,486,0.00072018710309704
"51310",83199,"pgm",2,489,487,0.00072018710309704
"51311",83199,"pgm",2,490,488,0.00072018710309704
"51911",83200,"pgm",2,488,486,0.00072018710309704
"51912",83200,"pgm",2,489,487,0.00072018710309704
"51913",83200,"pgm",2,490,488,0.00072018710309704
"52507",83201,"pgm",2,488,486,0.00072018710309704
"52508",83201,"pgm",2,489,487,0.00072018710309704
"52509",83201,"pgm",2,490,488,0.00072018710309704
"53104",83202,"pgm",2,488,486,0.00072018710309704
"53105",83202,"pgm",2,489,487,0.00072018710309704
"53106",83202,"pgm",2,490,488,0.00072018710309704
"53702",83203,"pgm",2,488,486,0.00072018710309704
"53703",83203,"pgm",2,489,487,0.00072018710309704
"53704",83203,"pgm",2,490,488,0.00072018710309704
"54304",83204,"pgm",2,488,486,0.00072018710309704
"54305",83204,"pgm",2,489,487,0.00072018710309704
"54306",83204,"pgm",2,490,488,0.00072018710309704
"54905",83205,"pgm",2,488,486,0.00072018710309704
"54906",83205,"pgm",2,489,487,0.00072018710309704
"54907",83205,"pgm",2,490,488,0.00072018710309704
"55509",83206,"pgm",2,488,486,0.00072018710309704
"55510",83206,"pgm",2,489,487,0.00072018710309704
"55511",83206,"pgm",2,490,488,0.00072018710309704
"56107",83207,"pgm",2,488,486,0.00072018710309704
"56108",83207,"pgm",2,489,487,0.00072018710309704
"56109",83207,"pgm",2,490,488,0.00072018710309704
"56712",83208,"pgm",2,488,486,0.00072018710309704
"56713",83208,"pgm",2,489,487,0.00072018710309704
"56714",83208,"pgm",2,490,488,0.00072018710309704
"57309",83209,"pgm",2,488,486,0.00072018710309704
"57310",83209,"pgm",2,489,487,0.00072018710309704
"57311",83209,"pgm",2,490,488,0.00072018710309704
"57903",83210,"pgm",2,488,486,0.00072018710309704
"57904",83210,"pgm",2,489,487,0.00072018710309704
"57905",83210,"pgm",2,490,488,0.00072018710309704
"58506",83211,"pgm",2,488,486,0.00072018710309704
"58507",83211,"pgm",2,489,487,0.00072018710309704
"58508",83211,"pgm",2,490,488,0.00072018710309704
"59106",83212,"pgm",2,488,486,0.00072018710309704
"59107",83212,"pgm",2,489,487,0.00072018710309704
"59108",83212,"pgm",2,490,488,0.00072018710309704
"59701",83213,"pgm",2,488,486,0.00072018710309704
"59702",83213,"pgm",2,489,487,0.00072018710309704
"59703",83213,"pgm",2,490,488,0.00072018710309704
"60301",83214,"pgm",2,488,486,0.00072018710309704
"60302",83214,"pgm",2,489,487,0.00072018710309704
"60303",83214,"pgm",2,490,488,0.00072018710309704
"60898",83215,"pgm",2,488,486,0.00072018710309704
"60899",83215,"pgm",2,489,487,0.00072018710309704
"60900",83215,"pgm",2,490,488,0.00072018710309704
"61500",83216,"pgm",2,488,486,0.00072018710309704
"61501",83216,"pgm",2,489,487,0.00072018710309704
"61502",83216,"pgm",2,490,488,0.00072018710309704
"62107",83217,"pgm",2,488,486,0.00072018710309704
"62108",83217,"pgm",2,489,487,0.00072018710309704
"62109",83217,"pgm",2,490,488,0.00072018710309704
"62706",83218,"pgm",2,488,486,0.00072018710309704
"62707",83218,"pgm",2,489,487,0.00072018710309704
"62708",83218,"pgm",2,490,488,0.00072018710309704
"63312",83219,"pgm",2,488,486,0.00072018710309704
"63313",83219,"pgm",2,489,487,0.00072018710309704
"63314",83219,"pgm",2,490,488,0.00072018710309704
"63913",83917,"pgm",2,488,486,0.00072018710309704
"63914",83917,"pgm",2,489,487,0.00072018710309704
"63915",83917,"pgm",2,489,487,0.00072018710309704
"63916",83917,"pgm",2,490,488,0.00072018710309704
"64508",83918,"pgm",2,488,486,0.00072018710309704
"64509",83918,"pgm",2,489,487,0.00072018710309704
"64510",83918,"pgm",2,490,488,0.00072018710309704
"65106",83919,"pgm",2,488,486,0.00072018710309704
"65107",83919,"pgm",2,489,487,0.00072018710309704
"65108",83919,"pgm",2,490,488,0.00072018710309704
"65706",83920,"pgm",2,488,486,0.00072018710309704
"65707",83920,"pgm",2,489,487,0.00072018710309704
"65708",83920,"pgm",2,490,488,0.00072018710309704
"66305",83921,"pgm",2,488,486,0.00072018710309704
"66306",83921,"pgm",2,489,487,0.00072018710309704
"66307",83921,"pgm",2,490,488,0.00072018710309704
"66906",83922,"pgm",2,488,486,0.00072018710309704
"66907",83922,"pgm",2,489,487,0.00072018710309704
"66908",83922,"pgm",2,490,488,0.00072018710309704
"67504",83923,"pgm",2,488,486,0.00072018710309704
"67505",83923,"pgm",2,489,487,0.00072018710309704
"67506",83923,"pgm",2,490,488,0.00072018710309704
"68103",83924,"pgm",2,488,486,0.00072018710309704
"68104",83924,"pgm",2,489,487,0.00072018710309704
"68105",83924,"pgm",2,490,488,0.00072018710309704
"68695",83925,"pgm",2,488,486,0.00072018710309704
"68696",83925,"pgm",2,489,487,0.00072018710309704
"68697",83925,"pgm",2,490,488,0.00072018710309704
"69291",83926,"pgm",2,488,486,0.00072018710309704
"69292",83926,"pgm",2,489,487,0.00072018710309704
"69293",83926,"pgm",2,490,488,0.00072018710309704
"69888",83927,"pgm",2,488,486,0.00072018710309704
"69889",83927,"pgm",2,489,487,0.00072018710309704
"69890",83927,"pgm",2,490,488,0.00072018710309704
"70485",83928,"pgm",2,488,486,0.00072018710309704
"70486",83928,"pgm",2,489,487,0.00072018710309704
"70487",83928,"pgm",2,490,488,0.00072018710309704
"71087",83929,"pgm",2,488,486,0.00072018710309704
"71088",83929,"pgm",2,489,487,0.00072018710309704
"71089",83929,"pgm",2,490,488,0.00072018710309704
"71687",83930,"pgm",2,488,486,0.00072018710309704
"71688",83930,"pgm",2,489,487,0.00072018710309704
"71689",83930,"pgm",2,490,488,0.00072018710309704
"72289",83931,"pgm",2,488,486,0.00072018710309704
"72290",83931,"pgm",2,489,487,0.00072018710309704
"72291",83931,"pgm",2,490,488,0.00072018710309704
"72887",83932,"pgm",2,488,486,0.00072018710309704
"72888",83932,"pgm",2,489,487,0.00072018710309704
"72889",83932,"pgm",2,489,487,0.00072018710309704
"72890",83932,"pgm",2,490,488,0.00072018710309704
"73487",83933,"pgm",2,488,486,0.00072018710309704
"73488",83933,"pgm",2,489,487,0.00072018710309704
"73489",83933,"pgm",2,490,488,0.00072018710309704
"74084",83934,"pgm",2,488,486,0.00072018710309704
"74085",83934,"pgm",2,489,487,0.00072018710309704
"74086",83934,"pgm",2,490,488,0.00072018710309704
"74689",83935,"pgm",2,488,486,0.00072018710309704
"74690",83935,"pgm",2,489,487,0.00072018710309704
"74691",83935,"pgm",2,490,488,0.00072018710309704
"75285",83936,"pgm",2,488,486,0.00072018710309704
"75286",83936,"pgm",2,489,487,0.00072018710309704
"75287",83936,"pgm",2,490,488,0.00072018710309704
"75885",83937,"pgm",2,488,486,0.00072018710309704
"75886",83937,"pgm",2,489,487,0.00072018710309704
"75887",83937,"pgm",2,490,488,0.00072018710309704
"76484",83938,"pgm",2,488,486,0.00072018710309704
"76485",83938,"pgm",2,489,487,0.00072018710309704
"76486",83938,"pgm",2,490,488,0.00072018710309704
"77083",83939,"pgm",2,488,486,0.00072018710309704
"77084",83939,"pgm",2,488,486,0.00072018710309704
"77085",83939,"pgm",2,489,487,0.00072018710309704
"77086",83939,"pgm",2,490,488,0.00072018710309704
"77682",83940,"pgm",2,488,486,0.00072018710309704
"77683",83940,"pgm",2,489,487,0.00072018710309704
"77684",83940,"pgm",2,490,488,0.00072018710309704
"78276",84636,"pgm",2,488,486,0.00072018710309704
"78277",84636,"pgm",2,489,487,0.00072018710309704
"78278",84636,"pgm",2,490,488,0.00072018710309704
"78879",84637,"pgm",2,488,486,0.00072018710309704
"78880",84637,"pgm",2,488,486,0.00072018710309704
"78881",84637,"pgm",2,489,487,0.00072018710309704
"78882",84637,"pgm",2,490,488,0.00072018710309704
"79478",84638,"pgm",2,488,486,0.00072018710309704
"79479",84638,"pgm",2,489,487,0.00072018710309704
"79480",84638,"pgm",2,490,488,0.00072018710309704
"80074",84639,"pgm",2,488,486,0.00072018710309704
"80075",84639,"pgm",2,489,487,0.00072018710309704
"80076",84639,"pgm",2,490,488,0.00072018710309704
"80673",84640,"pgm",2,488,486,0.00072018710309704
"80674",84640,"pgm",2,489,487,0.00072018710309704
"80675",84640,"pgm",2,490,488,0.00072018710309704
"81267",84641,"pgm",2,488,486,0.00072018710309704
"81268",84641,"pgm",2,489,487,0.00072018710309704
"81269",84641,"pgm",2,490,488,0.00072018710309704
"81868",84642,"pgm",2,488,486,0.00072018710309704
"81869",84642,"pgm",2,489,487,0.00072018710309704
"81870",84642,"pgm",2,490,488,0.00072018710309704
"82471",84643,"pgm",2,488,486,0.00072018710309704
"82472",84643,"pgm",2,489,487,0.00072018710309704
"82473",84643,"pgm",2,490,488,0.00072018710309704
"83069",84644,"pgm",2,488,486,0.00072018710309704
"83070",84644,"pgm",2,489,487,0.00072018710309704
"83071",84644,"pgm",2,490,488,0.00072018710309704
"83664",84645,"pgm",2,488,486,0.00072018710309704
"83665",84645,"pgm",2,489,487,0.00072018710309704
"83666",84645,"pgm",2,490,488,0.00072018710309704
"84265",84646,"pgm",2,488,486,0.00072018710309704
"84266",84646,"pgm",2,489,487,0.00072018710309704
"84267",84646,"pgm",2,490,488,0.00072018710309704
"84863",84647,"pgm",2,488,486,0.00072018710309704
"84864",84647,"pgm",2,489,487,0.00072018710309704
"84865",84647,"pgm",2,490,488,0.00072018710309704
"85471",84648,"pgm",2,488,486,0.00072018710309704
"85472",84648,"pgm",2,489,487,0.00072018710309704
"85473",84648,"pgm",2,490,488,0.00072018710309704
"86072",84649,"pgm",2,488,486,0.00072018710309704
"86073",84649,"pgm",2,489,487,0.00072018710309704
"86074",84649,"pgm",2,490,488,0.00072018710309704
"86677",84650,"pgm",2,488,486,0.00072018710309704
"86678",84650,"pgm",2,488,486,0.00072018710309704
"86679",84650,"pgm",2,489,487,0.00072018710309704
"86680",84650,"pgm",2,490,488,0.00072018710309704
"87282",84651,"pgm",2,488,486,0.00072018710309704
"87283",84651,"pgm",2,489,487,0.00072018710309704
"87284",84651,"pgm",2,490,488,0.00072018710309704
"87882",84652,"pgm",2,488,486,0.00072018710309704
"87883",84652,"pgm",2,489,487,0.00072018710309704
"87884",84652,"pgm",2,490,488,0.00072018710309704
"88488",84653,"pgm",2,488,486,0.00072018710309704
"88489",84653,"pgm",2,489,487,0.00072018710309704
"88490",84653,"pgm",2,490,488,0.00072018710309704
"89088",84654,"pgm",2,488,486,0.00072018710309704
"89089",84654,"pgm",2,489,487,0.00072018710309704
"89090",84654,"pgm",2,490,488,0.00072018710309704
"89681",84655,"pgm",2,488,486,0.00072018710309704
"89682",84655,"pgm",2,489,487,0.00072018710309704
"89683",84655,"pgm",2,490,488,0.00072018710309704
"90282",84656,"pgm",2,488,486,0.00072018710309704
"90283",84656,"pgm",2,489,487,0.00072018710309704
"90284",84656,"pgm",2,490,488,0.00072018710309704
"90882",84657,"pgm",2,488,486,0.00072018710309704
"90883",84657,"pgm",2,489,487,0.00072018710309704
"90884",84657,"pgm",2,490,488,0.00072018710309704
"91479",84658,"pgm",2,488,486,0.00072018710309704
"91480",84658,"pgm",2,489,487,0.00072018710309704
"91481",84658,"pgm",2,490,488,0.00072018710309704
"92075",84659,"pgm",2,488,486,0.00072018710309704
"92076",84659,"pgm",2,489,487,0.00072018710309704
"92077",84659,"pgm",2,490,488,0.00072018710309704
"92672",84660,"pgm",2,488,486,0.00072018710309704
"92673",84660,"pgm",2,489,487,0.00072018710309704
"92674",84660,"pgm",2,490,488,0.00072018710309704
"93268",84661,"pgm",2,488,486,0.00072018710309704
"93269",84661,"pgm",2,489,487,0.00072018710309704
"93270",84661,"pgm",2,490,488,0.00072018710309704
"93863",85355,"pgm",2,488,486,0.00072018710309704
"93864",85355,"pgm",2,489,487,0.00072018710309704
"93865",85355,"pgm",2,490,488,0.00072018710309704
"94462",85356,"pgm",2,488,486,0.00072018710309704
"94463",85356,"pgm",2,489,487,0.00072018710309704
"94464",85356,"pgm",2,490,488,0.00072018710309704
"95057",85357,"pgm",2,488,486,0.00072018710309704
"95058",85357,"pgm",2,489,487,0.00072018710309704
"95059",85357,"pgm",2,490,488,0.00072018710309704
"95664",85358,"pgm",2,488,486,0.00072018710309704
"95665",85358,"pgm",2,489,487,0.00072018710309704
"95666",85358,"pgm",2,490,488,0.00072018710309704
"96261",85359,"pgm",2,488,486,0.00072018710309704
"96262",85359,"pgm",2,489,487,0.00072018710309704
"96263",85359,"pgm",2,490,488,0.00072018710309704
"96859",85360,"pgm",2,488,486,0.00072018710309704
"96860",85360,"pgm",2,489,487,0.00072018710309704
"96861",85360,"pgm",2,490,488,0.00072018710309704
"97457",85361,"pgm",2,488,486,0.00072018710309704
"97458",85361,"pgm",2,489,487,0.00072018710309704
"97459",85361,"pgm",2,490,488,0.00072018710309704
"98054",85362,"pgm",2,488,486,0.00072018710309704
"98055",85362,"pgm",2,489,487,0.00072018710309704
"98056",85362,"pgm",2,490,488,0.00072018710309704
"98653",85363,"pgm",2,488,486,0.00072018710309704
"98654",85363,"pgm",2,489,487,0.00072018710309704
"98655",85363,"pgm",2,490,488,0.00072018710309704
"99248",85364,"pgm",2,488,486,0.00072018710309704
"99249",85364,"pgm",2,489,487,0.00072018710309704
"99250",85364,"pgm",2,490,488,0.00072018710309704
"99840",85365,"pgm",2,488,486,0.00072018710309704
"99841",85365,"pgm",2,489,487,0.00072018710309704
"99842",85365,"pgm",2,490,488,0.00072018710309704
"100444",85366,"pgm",2,488,486,0.00072018710309704
"100445",85366,"pgm",2,489,487,0.00072018710309704
"100446",85366,"pgm",2,490,488,0.00072018710309704
"101043",85367,"pgm",2,488,486,0.00072018710309704
"101044",85367,"pgm",2,489,487,0.00072018710309704
